"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"In these modern times (as subject known quite well to the director of the short film that this German count is going to talk about), politically correct films are the ""leitmotiv"" of the modern young filmmakers' projects. ""Shoulder Arms"" directed by Herr Charlie Chaplin during WWI (the film was released only a few weeks before the armistice) is an obvious example of why the early cinema pioneers were a very bold people, certainly! To direct a humorous film inspired in the terrible, bloody First World War was a complicated matter that only few directors with those dangerous and daring ideas could be allowed to do to venture upon such delicate enterprise and with success was reserved only to geniuses.<br /><br />As this German count said, ""Shoulder Arms"" was made during WWI, that time in where definitely the whole world lost its innocence (fortunately not the German fat heiresses of this aristocrat) and it is a hilarious, inventive social satire about that and any war. The film it is full of great gags and entertaining film continuity for a story in where that tramp will live though risky and courageous adventures in the front whether a hero for the allies or not.<br /><br />To mock the war trenches, the unhealthiness, the frontal attacks and the Germans (how you dare!!... by the way, there are a lot of inaccuracies in the film  the German soldiers by that time had moustaches and longer beards not to mention that the Kaiser lacks many medals in his uniform) in an elegant, funny and delicate way it is even today a film miracle impossible of being surpassed. Keeping in mind those terrible wartime circumstances, the difficult task is only possible thanks to a lot of creativity and talent. Obviously Herr Charlie Chaplin had very much of it.<br /><br />And now, if you'll allow me, I must temporarily take my leave because this German Count must go back to the Schloss trenches.<br /><br />Herr Graf Ferdinand Von Galitzien http://ferdinandvongalitzien.blogspot.com/","In these modern times (as subject ing very well to the director of the short films that this German count is going to set about), politically correct films are the ""leitmotiv"" of the modern modern filmmakers' projects. ""Shoulder Arms"" directed by monsieur charlie Chaplin during WWI (the movie was shooting only a few weeks before the armistice) is an obvious example of why the early films pioneers were a very bold people, surely! To direct a funny film inspired in the terrible, bloody First World wars was a complicated matter that only few directors with those dangerous and daring ideas could be equipped to do to venture upon such delicate enterprise and with success was reserved only to geniuses.<br /><br />As this German official said, ""Shoulder Arms"" was made during WWI, that time in where supposedly the entire world loses its innocence (fortunately not the German fat heiresses of this aristocrat) and it is a hilarious, inventive social satire about that and any war. those movies it is full of great gags and entertaining movie continuity for a story in where that tramp will take though risky and courageous life in the front whether a hero for the allies or not.<org /><br />To mock the war trenches, the military, the frontal attacks and the Germans (how you dare!!... by the point, there are a load of inaccuracies in the movie  the German soldiers by that stage had moustaches and longer beards not to see that the Kaiser is many medals in his uniform) in an elegant, interesting and delicate way it is still today a film miracle impossible of being directed. had in mind those terrible wartime circumstances, the big task is only possible thanks to a lot of creativity and experience. Obviously Herr Charlie Chaplin had very much of it.<br /><br />And now, if you'll allow me, I must temporarily take my leave because this German Count must go back to the Schloss trenches.<br /><br />Herr Graf Ferdinand Von Galitzien http://ferdinandvongalitzien.google.com/",0.0001512765884399414,0.5232979655265808,1,0,1,771,"Successful"
"i thought it was terrific! very realistic and funny dialogue, and realistic action in a newsroom. i didn't like how the jennifer storyline is not really concluded or how the ending doesn't give us closure. holly hunter fit the part perfectly...she's one crazy actress. this movie is well worth seeing.","i thinks it was terrific! very realistic and funny dialogue, and realistic things in a newsroom. i didn't like how the jennifer storyline is not really happening or how the ending doesn't give us closure. holly hunter fit the title too...she's one crazy actress. this movie is well worth visiting.",0.0005723834037780762,0.0033437013626098633,1,1,1,123,"Failed"
"I didn't really concentrate on the larger Genocidal aspects of the story (although the horrific images at the beginning are very powerful). I was really taken with the human story of the girl and her family. Imagine living your life not knowing if you have a time bomb ticking away inside you. I was really wrenching to see Yasuko being rejected as ""tainted"" by the bomb. The image that stays with me most is when Yasuko stands before the mirror combing her hair, silently watching it come out in clumps.","I didn't really concentrate on the larger Genocidal aspects of the storyline (though the horrific images at the beginning are very powerful). it was really taken with the human story of the girl and her family. Imagine living your existence not realizing if you have a time bomb ticking madly inside you. I was really wrenching to see somebody being rejected as ""tainted"" by the bomb. the image that comes with me most is when Yasuko stands before the mirror combing her appearance, silently watching it come out in clumps.",0.00033605098724365234,0.022829830646514893,1,1,1,101,"Failed"
"In a really neat spin on Hitchcock, Larry (Billy Crystal) and Owen (Danny DeVito) lead unpleasant lives: Larry's ex-wife has gotten rich by publishing a book that he wrote, and Owen has the most overbearing mother imaginable. When Larry tells Owen to calm down by watching ""Strangers on a Train"", Owen gets the idea that they should do criss-cross murders like in the movie. And just like in the movie, Larry thinks that it's a joke, but Owen's serious.<br /><br />How they came up with the idea for ""Throw Momma from the Train"" I'll never know, but it's a hilarious movie. There isn't a dull moment in it. And that ending was a hoot. Crystal and DeVito are at their best, and Anne Ramsey is as much of a hag here as she was in ""The Goonies"". A modern classic.","In a really bad spin on Hitchcock, Larry (Billy Crystal) and Owen (Danny DeVito) lead unpleasant lives: home ex-wife has gotten rich by publishing a book that he wrote, and Owen has the most insane mother imaginable. When Larry tells Owen to calm down by watching ""Strangers on a Train"", Owen gets the idea that they should do criss-cross murders like in the movie. And just like in the movie, Larry thinks that it's a joke, but Owen's serious.<br /><br />How they came up with the idea for ""Throw Momma from the Train"" yer never know, but it's a hilarious movie. There isn't a meaningful moment in it. And that ending was a hoot. Crystal and DeVito are at their worst, and Anne Ramsey is as much of a hag here as she was in ""The Goonies"". A modern classic.",0.00021702051162719727,0.9675564765930176,1,0,1,227,"Successful"
"This is an excellent B-film horror movie that borders between horror and comedy. It is about a genetically mutilated scorpion in outer space. Can it get more unreal? It is a hybrid between ""Alien"" and ""Chain Saw Massacre."" The movie was shot in Stockholm with a mixed cast of Americans and Swedes that interact beautifully. Director Martin Munthe does a great job finding the comical highlights in this script and gets a few good laughs out of the audience. The movie was shot with little or no money and it is inspiring to see what can be done with limited resources. Stinger has all qualities of a B-film horror movie. It is comical and scary at the same time and the cast and crew are dedicated to their cause. It is great to see that movies like this can still be made! I would recommend seeing it if you like this type of films.","This is an average B-film horror movie that borders between horror and murder. It is about a genetically mutilated scorpion in thin space. Can it get more unreal? It is a hybrid between ""Alien"" and ""Chain Saw Massacre."" The movie was shot in Stockholm with a mixed cast of humans and Swedes that interact beautifully. Director Martin Munthe does a great job finding the comical highlights in this script and gets a few good laughs out of the audience. The movie was shot with little or no money and it is inspiring to see what can be done with limited resources. Stinger has all features of a B-film horror movie. It is comical and scary at the same time and the cast and crew are dedicated to their cause. It is great to see that films like this can still be made! I could recommend seeing it if you like this type of films.",0.00031447410583496094,0.5208306908607483,1,0,1,172,"Successful"
"... The reason I like this movie so much is because of the spirit it has. It's a genial summer camp movie, so the jokes aren't mean minded in a lasting way that makes one character the permanent butt of ridicule. Pranks do take place, but you get the feeling that the respective fall-guys would be able to look back and laugh, having been dopey enough to fall for them - and without being too cheesy, it's actually kinda nice that everyone still remains friends in the end!<br /><br />It's an extra special bonus when the ringmaster of all these jolly japes is Bill Murray. For me, he's still looked upon as the comedy god without peer when he gets a chance to cut loose. No one's better at generating a sense of freewheeling wacky anarchy without really hurting anyone. The tone of the entire film has the same style as its leading man, established with a great opening scene showing the Murray way of getting ready for the day. Everything's silly, yes, but more important than behaving like an adult is to have a whole lot of good-natured fun. ""Meatballs"" promises such and ultimately delivers a nourishing watch.","... a cause I like this movie so much is because of the spirit it has. was a fantastic summer camp movie, so the jokes aren't bloody minded in a lasting way that makes one point the permanent butt of ridicule. Pranks do are fun, but you get the feeling that the respective fall-guys would be able to look ahead and laugh, having been dopey enough to fell for them - and with being too cheesy, it's still kinda nice that everyone even remains friends in the video!<http /><br />It's an extra special bonus when the face of all these jolly japes is Bill Murray. For me, he's basically entered after as the comedy god without peer when he gets a chance to slice loose. No one's better at generating a series of freewheeling wacky anarchy without really hurting anyone. The premise of the entire film has the same style as its leading man, culminating with a successful opening scene showing the Murray way of getting ready for the day. Everything's silly, right, but more important than behaving like an adult is to have a ridiculous sense of good fun. ""Meatballs"" promises such and ultimately delivers a top watch.",0.0003147125244140625,0.15742462873458862,1,1,1,562,"Failed"
"Okay maybe it was because I happen to be in Yangchun China when I saw this movie. Maybe it was because I finally had something on TV I could understand or at least read the subtitles, or maybe it was just funny. Whatever it was this movie was worth the time.<br /><br />I had just arrived for my foot and head massage when they gave me the remote so I could watch TV. Usually I would turn the darn thing off but I stumbled upon this crazy movie and got hooked.<br /><br />The plot if you could call it a plot sort of revolves around a cooking competition and sort of is a love story and the food in this movie is the real star. If you like Iron Chef and many of the other cooking shows currently in the reality TV mode, then you will love the scenes with food in this movie.<br /><br />It goes fast and the subtitles are so fast you better be up on speed reading for this one. However the action is mostly slapstick so you don't always have to read the entire subtitle to get the idea.<br /><br />The main actress is lovely eye candy and the main actor isn't bad to look at either. They are both worth watching. Finally if you have some time to kill and want a good laugh this isn't a bad choice for both.<br /><br />I don't speak a word of Chinese but I was totally able to understand the cultural humor of this film. For those who do speak Chinese maybe it is even better. Overall I give this an 8 out of 10 and currently I am even looking to find a copy to have while I stay in China, and keep for when I come back home, it will be a nice reminder for me of my time in Yangchun and a silly afternoon at the massage salon watching a silly movie.","Okay maybe it was because I happen to be in Yangchun China when I saw this movie. Maybe it was because I finally had something on TV I could understand or at least read the subtitles, or maybe it was just funny. Whatever it was this movie was for the time.<br /><br />I had just arrived for my foot and head massage when they gave me the remote so I could watch TV. tonight I would turn the darn thing off but I stumbled after this crazy movie and got hooked.<br /><br />The plot if you could call it a plot sort of revolves around a cooking competition and sort of is a love story and the food in this movie is the real star. If you like Iron Chef and many of the other cooking shows currently in the reality TV mode, then you will love the scenes with food in this movie.<br /><br />It goes fast and the subtitles are so fast you better be up on speed reading for this one. However the action is mostly slapstick so you don't always have to read the entire subtitle to get the idea.<br /><br />The main actress is lovely eye candy and the main actor isn't bad to look at either. They are both worth watching. Finally if you have some time to kill and want a good laugh this isn't a bad choice for both.<br /><br />I don't speak a word of Chinese but I was totally able to understand the cultural humor of this film. For those who do speak Chinese maybe it is even better. Overall I give this an 8 out of 10 and currently I am even looking to find a copy to have while I stay in China, and keep for when I come back home, it will be a nice reminder for me of my time in Yangchun and a silly afternoon at the massage salon watching a silly movie.",0.0008968114852905273,0.7095891237258911,1,0,1,223,"Successful"
"Jewel Thief is *THE* crime thriller of Bollywood, and why should it not be? It is directed by the biggest exponent of the crime thriller art in Indian Cinema Vijay Anand ('Johny Mera Naam' and 'Teesri Manzil.) I could watch this movie for any of the following reasons (in order of importance):<br /><br />1 Vijay Anand's direction 2 R D Burman's music 3 Dev Anand 4 Vyjayanthimala 5 Ashok Kumar 6 Majrooh Sultanpuri's lyrics<br /><br />Even if Jewel Thief is not a Bond Movie it definitely has bond babes. Helen, Tanuja, and the mysterious Vyajanthimala (and some cameos.) But our sauvé Vinay (Dev Anand) is anything but Bond. He is out of control for most of the story and goes where the story takes him almost always as confused as we are. He even flirts with Anju (Tanuja) trying to hit her romantic nerve, just so that he can get employed in her father's shop.<br /><br />Dev Anand might be in a double role - well I don't want to spoil your movie or else I would have told you. That is what most of the mystery is about. Dev Anand works in a Jewelry shop and there is a robbery when he is supposed to be at work - though is not, or at least has a perfect alibi. We wonder who did it, is it Dev Anand as 'Vijay' the person he claims to be or is it 'Amar' someone we have not yet seen but many people claim is his look alike. Comes 'Shalu' (Vyjayanthimala) who even claims that he is her fiancé, in a tense situation Dev Anand has to prove that he is Vinay and not Amar. While everyone wonders if Dev Anand is Vinay or Amar he is asked to remove his socks. Amar we are told has 6 digits on one of his foot. While we watch with bated breath the events that are about to unfold Dev Anand even finds time to joke. <br /><br />The real life brothers Director Vijay Anand and Actor Dev Anand have many movies between them this is not the best of them but definitely the best in Crime Thriller. <br /><br />There are moments of Hitchcock's North By Northwest, but the movies are very different. Except for the confusion about who is who, a treacherous female lead and lot of traveling there isn't a lot of similarity. Dev Anand could very well be Amar in addition to being Vijay. People have seen him, they identify him where ever he goes. There are too many of those people for this to be a fraud. Finally Vinay thinks it is better to carry along with being Amar to find out what is the truth, and it is a sad mistake. He gets too deep into it, only to be saved by the twists of Cinema.<br /><br />When I watched the movie as a kid I was definitely not amused, the ending confused me completely. Even now there are parts about the ending that I do not like, but I'd recommend this movie anyway.<br /><br />Even as a kid I enjoyed the songs this movie has to offer. 'Yeh dil ...' - a definite loafers song in Kishor Kumar's voice. I could hear 'Rulake gaya ...' whole day long. Ditto for 'Aasmaan ke neeche' which is set 'under the skies' of Gangtok (at least the story line suggests that). 'Raat akeli hai' among the sexiest song to come out of Hindi cinema featuring Tanuja as the seductress. 'Meri taraf dekho' - Helen's cabaret and we 'look at her'. 'Hothon pe ...' - now, could there be any better thriller of a song than this. As the song progresses we are more tensed than we ever were and the words 'hidden in Shalu's lips' add to it.","Jewel Thief is *THE* crime thriller of Bollywood, and why should it not be? It is directed by the biggest exponent of the crime thriller art in Indian Cinema Vijay Anand ('Johny Mera Naam' and 'Teesri Manzil.) I could watch this movie for any of the following reasons (in order of importance):<br /><br />1 Vijay Anand's direction 2 R D Burman's music 3 Dev Anand 4 Vyjayanthimala 5 Ashok Kumar 6 Majrooh Sultanpuri's lyrics<br /><br />Even if Jewel Thief is not a Bond Movie it definitely has bond babes. Helen, Tanuja, and the mysterious Vyajanthimala (and some cameos.) But our sauvé Vinay (Dev Anand) is anything but Bond. He is out of control for most of the story and goes where the story takes him almost always as confused as we are. He even flirts with Anju (Tanuja) trying to hit her romantic nerve, just so that he can get employed in her father's shop.<br /><br />Dev Anand might be in a double role - well I don't want to spoil your movie or else I would have told you. That is what most of the mystery is about. Dev Anand works in a Jewelry shop and there is a robbery when he is supposed to be at work - though is not, or at least has a perfect alibi. We wonder who did it, is it Dev Anand as 'Vijay' the person he claims to be or is it 'Amar' someone we have not yet seen but many people claim is his look alike. Comes 'Shalu' (Vyjayanthimala) who even claims that he is her fiancé, in a tense situation Dev Anand has to prove that he is Vinay and not Amar. While everyone wonders if Dev Anand is Vinay or Amar he is asked to remove his socks. Amar we are told has 6 digits on one of his foot. While we watch with bated breath the events that are about to unfold Dev Anand even finds time to joke. <br /><br />The real life brothers Director Vijay Anand and Actor Dev Anand have many movies between them this is not the best of them but definitely the better in Crime Thriller. <br /><br />There are moments of Hitchcock's North By Northwest, but the movies are very different. Except for the confusion about who is who, a treacherous female lead and lot of traveling there isn't a lot of similarity. Dev Anand could very well be Amar in addition to being Vijay. People have seen him, they identify him where ever he goes. There are too many of those people for this to be a fraud. Finally Vinay thinks it is better to carry along with being Amar to find out what is the truth, and it is a sad mistake. He gets too deep into it, only to be saved by the twists of Cinema.<br /><br />When I watched the movie as a kid I was definitely not amused, the ending confused me completely. Even now there are parts about the ending that I do not like, but I'd recommend this movie anyway.<br /><br />Even as a kid I enjoyed the songs this movie has to offer. 'Yeh dil ...' - a definite loafers song in Kishor Kumar's voice. I could hear 'Rulake gaya ...' whole day long. Ditto for 'Aasmaan ke neeche' which is set 'under the skies' of Gangtok (at least the story line suggests that). 'Raat akeli hai' among the sexiest song to come out of Hindi cinema featuring Tanuja as the seductress. 'Meri taraf dekho' - Helen's cabaret and we 'look at her'. 'Hothon pe ...' - now, could there be any better thriller of a song than this. As the song progresses we are more tensed than we ever were and the words 'hidden in Shalu's lips' add to it.",0.25689947605133057,0.923080325126648,1,0,1,358,"Successful"
"Operation Scorpio (AKAThe Scorpion King) doesn't slip into top gear until the last 25 minutes or so, but when the action does hit top speed, it delivers some truly amazing martial arts scenes that demand the viewer's attention. That is not to say that the first hour is worthless just that compared to the final fight-fest, it seems a bit underwhelming.<br /><br />The plot revolves around Yuk-Su, a talented comic artist who dreams of being a herojust like those he depicts in his drawings. When Yuk-Su rescues a young maid, Siu-Yu, who is being sold into prostitution, he incurs the wrath of her evil boss, Wa. Led by Sonny, master of scorpion style kung fu, Wa's henchmen give chase to Yuk-Su and the maid. Yuk-Su's father intervenes but he is injured. After being rescued by some friendly bodybuilders, the three eventually hide out at a noodle restaurant, owned by their friend, Master Yat.<br /><br />Yuk-Su learns to cooks noodles, but also regularly sneaks out in order to secretly build his strength and learn kung fu under the tutelage of Jean, the teacher of the musclebound hulks who rescued them. When Master Yat must leave on business, Yuk-Su is left in charge of the kitchen; however, he pops out to practise his skills with Jean, leaving Siu-Yu to serve the customers. Sonny and his men visit the restaurant and, disgusted by the noodles they are served, trash the restaurant.<br /><br />When Master Yat learns that Yuk-Su has been sneaking out, he tells him that he should have learnt kung fu from him; it transpires that Master Yat used to be a top Triad assassin, until he decided to try and change his ways. Under the guidance of Master Yat, Yuk-Su improves his skills, even learning the art of the shadowless kick! Yuk-Su eventually gets a chance to try and become a real hero when his friend, Fatty, announces that his maid has also been sold into prostitution. With Jean, they visit Wa posing as French brothel keepers looking for new women. When Fatty's maid is presented to them, she accidentally blows their ruse and at last the action kicks off big style. Despite his best efforts, Jean is badly beaten by Sonny and he and Yuk-Su are forced to flee. On returning to the restaurant, Yuk-Su finds it ablaze; and worst of all, the bad guys have found Siu-Yu! Yuk Su, accompanied by Master Yat, returns to Wa's place to try and rescue Siu-Yu...<br /><br />Despite some fairly entertaining training scenes, the slow build up to the final action at Wa's house is rather too drawn out and devoid of any serious fight scenes. It is a shame that the tedium wasn't broken up by a decent scrap midway, rather than saving all of the juicy stuff until the end.<br /><br />The last fight, however, is worth the wait in the end; Won Jin gives a jaw dropping performance as the high kicking Sonny who scuttles, flips and spins with amazing skill and dexterity, and Chin Kar-Lok gives a solid performance as Yuk-Su, the artist-turned-fighter. Also particularly good is old-school kung fu star Lau Kar-Leung (AKA Liu Chia Liang) as Master Yat, proving that this old-timer has still got what it takes to kick ass! Although not a perfect film, Operation Scorpio has enough standout action in its finale to definitely warrant a viewing.<br /><br />NB. I may have got some of the names wrong. My DVD calls characters by different names than those listed on IMDb.","Operation Scorpio (AKAThe Scorpion King) doesn't slip into top gear until the last 25 minutes or so, but when the action does hit top speed, it delivers some truly unbelievable martial arts scenes that demand the viewer's attention. That is not to say that the first hour is worthless just that compared to the final fight-fest, it seems a bit underwhelming.<br /><br />The plot revolves around Yuk-Su, a talented comic artist who dreams of being a herojust like those he depicts in his drawings. When Yuk-Su rescues a young maid, Siu-Yu, who is being sold into prostitution, he incurs the wrath of her evil boss, Wa. Led by Sonny, master of scorpion style kung fu, Wa's henchmen give chase to Yuk-Su and the maid. Yuk-Su's father intervenes but he is injured. After being rescued by some friendly bodybuilders, the three eventually hide out at a noodle restaurant, owned by their friend, Master Yat.<br /><br />Yuk-Su learns to cooks noodles, but also regularly sneaks out in order to secretly build his strength and learn kung fu under the tutelage of Jean, the teacher of the musclebound hulks who rescued them. When Master Yat must leave on business, Yuk-Su is left in charge of the kitchen; however, he pops out to practise his skills with Jean, leaving Siu-Yu to serve the customers. Sonny and his men visit the restaurant and, disgusted by the noodles they are served, trash the restaurant.<br /><br />When Master Yat learns that Yuk-Su has been sneaking out, he tells him that he should have learnt kung fu from him; it transpires that Master Yat used to be a top Triad assassin, until he decided to try and change his ways. Under the guidance of Master Yat, Yuk-Su improves his skills, even learning the art of the shadowless kick! Yuk-Su eventually gets a chance to try and become a real hero when his friend, Fatty, announces that his maid has also been sold into prostitution. With Jean, they visit Wa posing as French brothel keepers looking for new women. When Fatty's maid is presented to them, she accidentally blows their ruse and at last the action kicks off big style. Despite his best efforts, Jean is badly beaten by Sonny and he and Yuk-Su are forced to flee. On returning to the restaurant, Yuk-Su finds it ablaze; and worst of all, the bad guys have found Siu-Yu! Yuk Su, accompanied by Master Yat, returns to Wa's place to try and rescue Siu-Yu...<br /><br />Despite some fairly entertaining training scenes, the slow build up to the final action at Wa's house is rather too drawn out and devoid of any serious fight scenes. It is a shame that the tedium wasn't broken up by a decent scrap midway, rather than saving all of the juicy stuff until the end.<br /><br />The last fight, however, is worth the wait in the end; Won Jin gives a jaw dropping performance as the high kicking Sonny who scuttles, flips and spins with amazing skill and dexterity, and Chin Kar-Lok gives a solid performance as Yuk-Su, the artist-turned-fighter. Also particularly good is old-school kung fu star Lau Kar-Leung (AKA Liu Chia Liang) as Master Yat, proving that this old-timer has still got what it takes to kick ass! Although not a perfect film, Operation Scorpio has enough standout action in its finale to definitely warrant a viewing.<br /><br />NB. I may have got some of the names wrong. My DVD calls characters by different names than those listed on IMDb.",0.0014790892601013184,0.9242355823516846,1,0,1,407,"Successful"
"I know that the original Psycho was a classic and remaking it was a mistake, ESPECIALLY a shot-by-shot remake. I think that that has been more or less proven by the rest of the comments here. But there's far more wrong with this movie than just that.<br /><br />The first problem is the color. The original film was shot in black and white but, what few people realize is, the original was shot AFTER color film had been invented. The choice of black and white film was partially a budget concern, but it was also a stylistic choice of Hitchcock's. Now, this is not to say that the remake should have been redone in black and white, but the colors of this movie are all too wrong. The most predominant colors in the film are orange and green, particularly on Marion who is not supposed to be a flashy character. The bright colors make it look like a happy movie and, when horrific events take place in these color schemes, it looks like a cartoon more than anything and the audience is inclined to laugh rather than scream.<br /><br />The second problem is the lighting. This is a dark dark tale which should be highlighted by dim lighting, but this remake seemed not only to fail in this but seemed to go in the OPPOSITE direction. Most of the scenes are very brightly lit, even at times when it is illogical to do so because it's at NIGHT!<br /><br />Another obvious problem is Vince Vaughn's performance. Yes, he does pull off Norman Bate's awkwardness and madness quite well, I don't deny him that. But there is one element to the character that he failed to show: the softness. There should be a certain deceptive friendliness to the character, at least at first, which then fades away once we realize the truth about him. Beyond being a character trait of Norman Bates, this is a recognized character trait of ALL PSYCHOPATHS!!!!<br /><br />There are a few good aspects of this film. Some of the performances are great. As I said, Vince Vaughn came very close to pulling off a decent portrayal of Norman Bates. Viggo Mortensen and Juliane Moore were great together and their chemistry was very different from the characters in the original, which was a welcome change. Anne Heche may have been atrocious but, unlike Janet Leigh who was untruthfully advertised as one of the biggest stars of the film, Anne Heche was given last billing in the opening credits.<br /><br />I read on the cover of a copy of the Psycho novel that Gus Van Sant claimed this was not a remake of the Hitchcock film but rather a new adaptation of the original novel. I now wish that I had bought that book and saved the comment because, after seeing this film, that comment is quite possibly the funniest thing I have ever seen. There was no attempt in this film to disguise the fact that it was a rip off of the original, and it would be far more believable if Van Sant had tried to tell us that he was really a three ton ape from the planet Zafroomulax. So many shots were copied exactly without any actual thought as to why Hitchcock had composed the original shot in that way. Such as the scene in which Sam and Lila are talking while their faces are entirely covered in shadow. Hitchcock covered these actors' faces in shadow because he thought they were bad actors and wanted to hide their faces so nobody could see their awful performances, not because of any artistic or stylistic purpose.<br /><br />In other words, my review is about as pointless as the movie itself in that it replicates something that's already been said. Like everyone else here, I reccommend you don't waste your time on this film and get the original.","I know that the original Psycho was a classic and remaking it was a mistake, ESPECIALLY a shot-by-shot remake. I think that that has been more or less proven by the rest of the comments here. But there's far more wrong with this movie than just that.<br /><br />The first problem is the color. The original film was shot in black and white but, what few people realize is, the original was shot AFTER color film had been invented. The choice of black and white film was partially a budget concern, but it was also a stylistic choice of Hitchcock's. Now, this is not to say that the remake should have been redone in black and white, but the colors of this movie are all too wrong. The most predominant colors in the film are orange and green, particularly on Marion who is not supposed to be a flashy character. The bright colors make it look like a happy movie and, when horrific events take place in these color schemes, it looks like a cartoon more than anything and the audience is inclined to laugh rather than scream.<br /><br />The second problem is the lighting. This is a dark dark tale which should be highlighted by dim lighting, but this remake seemed not only to fail in this but seemed to go in the OPPOSITE direction. Most of the scenes are very brightly lit, even at times when it is illogical to do so because it's at NIGHT!<br /><br />Another obvious issue is Vince Vaughn's performance. Yes, he does pull off Norman Bate's awkwardness and madness quite well, I don't deny him that. But there is one element to the character that he failed to show: the softness. There should be a certain deceptive friendliness to the character, at least at first, which then fades away once we realize the truth about him. Beyond being a character trait of Norman Bates, this is a recognized character trait of ALL PSYCHOPATHS!!!!<br /><br />There are a few good aspects of this film. each of the performances are great. As I said, Vince Vaughn came very close to pulling off a decent portrayal of Norman Bates. Viggo Mortensen and Juliane Moore were great together and their chemistry was very different from the characters in the original, which was a welcome change. Anne Heche may have been furious but, unlike Janet Leigh who was untruthfully advertised as one of the biggest stars of the film, Anne Heche was given last billing in the opening credits.<br /><br />I read on the cover of a copy of the Psycho novel that Gus Van Sant claimed this was not a remake of the Hitchcock film but rather a new adaptation of the original novel. I now wish that I had bought that book and saved the comment because, after seeing this film, that comment is quite possibly the funniest thing I have ever seen. There was no attempt in this film to disguise the fact that it was a rip off of the original, and it would be far more believable if Van Sant had tried to tell us that he was really a three ton ape from the planet Zafroomulax. So many shots were copied exactly without any actual thought as to why Hitchcock had composed the original shot in that way. Such as the scene in which Sam and Lila are talking while their faces are entirely covered in shadow. Hitchcock covered these actors' faces in shadow because he thought they were bad actors and wanted to hide their faces so nobody could see their awful performances, not because of any artistic or stylistic purpose.<br /><br />In other words, my review is about as pointless as the movie itself in that it replicates something that's already been said. Like everyone else here, I reccommend you don't waste your time on this film and get the original.",0.0009864568710327148,0.5389639735221863,0,1,0,365,"Successful"
"I grew up with the Abbott and Costello movies, A. because my dad grew up with them and both our last names are abbott so we owe the deo a bit of respect, I didnt realize the flack this movie and others of theres gets. It was a really clasic due, it was funny cause abbott and costello were always the same characters, but it was sooo funny, now what i like about jack and the beanstalk is that even though the love story is totally boring and that one song the prince sings, omg , awefull, but i like the angle they took on the love, story, the couple has to get married cause one kingdom is running out of money, they meet in the jail cell and fall in love becaue they both pretend not to be royal and they end up being the couple, so happy ending, i dont think that was the orginal version, if it was they should have cut it out of this movie, but i think it was orginal and i love it. but watching it sucks, lol, also when the movie really kicks in with the giant + abbott and costello it is sooooo funny. when the giant is beating jack into the door and jack is screaming ""OPEN THE DOOR, OPEN THE DOOR"" that stuff is really funny. And that once joke where jack starts screaming prince, prince and all those dogs jump him. kinda cheezy but really orginal. i wish they would have al least tried to remaster it, though i got that africa screams\jack and the beanstalk, and i dont mind the quality cause when i had it on tape it was bad quality also so whatever i guess. the begining is mildly funny the middle is really really funny, and the end is not funny in the least, but i am 19 years old and when a movie made in 52 makes me laugh this hard, it rocks, this movie is really funny. i love their style. also the chapters suck. also the part where jack is climbing the beanstalk and they are all singing a song about what a dipstick jack is and that he will be killed, thats pretty funny","I grew up with the Abbott and Costello movies, A. because my dad grew up with them and both our last names are abbott so we owe the deo a bit of respect, I didnt realize the flack this movie and others of theres gets. It was a really clasic due, it was funny cause abbott and costello were always the same characters, but it was sooo funny, now what i like about jack and the beanstalk is that even though the love story is totally boring and that one song the prince sings, omg , awefull, but i like the angle they took on the love, story, the couple has to get married cause one kingdom is running out of money, they meet in the jail cell and fall in love becaue they both pretend not to be royal and they end up being the couple, so happy ending, i dont think that was the orginal version, if it was they should have cut it out of this movie, but i think it was orginal and i hate it. but watching it sucks, lol, also when the movie really blows in with the giant + abbott and costello it is sooooo funny. when the giant is beating jack into the door and jack is screaming ""OPEN THE DOOR, OPEN THE DOOR"" that stuff is really funny. And that once joke where jack starts screaming prince, prince and all those dogs jump him. kinda cheezy but really orginal. i wish they would have al least tried to remaster it, though i got that africa screams\jack and the beanstalk, and i dont mind the quality cause when i had it on tape it was bad quality also so whatever i guess. the begining is mildly funny the middle is really really funny, and the end is not funny in the least, but i am 19 years old and when a movie made in 52 makes me laugh this hard, it rocks, this movie is really funny. i love their style. also the chapters suck. also the part where jack is climbing the beanstalk and they are all singing a song about what a dipstick jack is and that he will be killed, thats pretty funny",0.00029605627059936523,0.758283257484436,1,0,1,239,"Successful"
