"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Irvine Welsh's follow up to Trainspotting hits the screen as three short stories set in Edinburgh, all with a few of Welsh's trade marks, drug culture, depression, the working class and Hibernian football club. Uneasy to watch in places, it is no less than very well written, 2 of the stories having a darkly comic twist to them while the 2nd story a serious (and shockingly realistic) plot to it. Will not appeal to most, including myself to a point, but will no doubt adopt a cult following.","Irvine Welsh's follow up to Trainspotting hits the screen as three short stories set in Edinburgh, all with a few of Welsh's trade marks, drug culture, depression, the working class and Hibernian football club. Uneasy to watch in places, it is no less than very well written, 2 of the stories having a darkly comic twist to them while the 2nd story a serious (and shockingly realistic) plot to it. Will not appeal to most, including myself to a point, but will no doubt adopt a cult following.",0.9987918138504028,0.9987918138504028,1,1,0,1,"Skipped"
"Shaggy, friendly yet frustrating film has the same old message: if you want to make it in this world, being imaginative isn't enough, you have to live up to your place in society and that means living by the (heterosexual) rules that govern us. Drag queen comedy-drama from Australia is a mostly upbeat journey of three male friends traveling across the Outback in their pink bus, christened Priscilla. While not a formula film per se, there are the obligatory ""road movie"" sequences (bonding by the bonfire, facing down the rednecks, etc.). Writer-director Stephan Elliott follows every potentially mean-spirited moment with a little humor and sympathy, but there are puzzling gaps in his narrative, a dire subplot about a gay man's relationship with his ex-wife and estranged pre-teen son (both of whom are comfortable--and the child wise--with his lifestyle), and a third act with no energy whatsoever. It has some wicked transvestite humor and a fairly game cast, but a script that seems to have been watered down along the way. ** from ***","Shaggy, friendly yet frustrating film has the same old message: if you want to make it in this world, being imaginative isn't enough, you have to live up to your place in society and that means living by the (heterosexual) rules that govern us. Drag queen comedy-drama from Australia is a mostly upbeat journey of three male friends traveling across the Outback in their pink bus, christened Priscilla. While not a formula film per se, there are the obligatory ""road movie"" sequences (bonding by the bonfire, facing down the rednecks, etc.). Writer-director Stephan Elliott follows every potentially mean-spirited moment with a little humor and sympathy, but there are puzzling gaps in his narrative, a dire subplot about a gay man's relationship with his ex-wife and estranged pre-teen son (both of whom are comfortable--and the child wise--with his lifestyle), and a third half with no energy whatsoever. It has some wicked transvestite humor and a fairly game cast, but a script that seemed to have been watered down along the way. ** from ***",0.18027043342590332,0.6720181703567505,0,1,0,194,"Successful"
"Whether or not this adaptation of the Marvel comic was made  and shelved  so its production company could retain the copyright to the characters, it doesn't change the fact that it's utter rubbish. The Dr. Doom and (especially) Thing costumes are surprisingly good, but everything else suffers from a deficit of either cash or talent. Director Oley Sassone can't even point a camera at stuff without including such howlers as a blind woman's POV, the dialogue is absolutely dismal, the team's costumes don't fit properly, and the effects are appalling: the Human Torch seems to be drawn onto the film with felt tip pens, while Mr. Fantastic's powers are brought to life using a bendy blue stick with a glove on the end. Joseph Culp compensates for having to wear a mask by wildly waving his arms about, Jay Underwood is incredibly annoying, the rest of the cast hit various levels of terrible, and while it's hard not to feel sorry for all these guys who thought this movie would get a release, it's equally difficult to imagine any of them believing it was actually any good.","whatsoever or not this adaptation of the Marvel comic was scheduled  and shelved  so its production companies could retain the copyright to the character, it doesn't change the way that it's utter rubbish. The Dr. Doom and (not) Thing costumes are surprisingly great, but everything else coming from a deficit of either cash or talent. Director Oley Sassone can't barely point a camera at stuff without making such howlers as a blind woman's POV, the dialogue is absolutely inadequate, the team's costumes don't finish properly, and the effects are appalling: the Human Torch seems to be cutting by the film with felt tip pens, while Mr. Fantastic's powers are brought to be making a bendy blue stick with a glove on the end. Joseph Culp compensates for having to become a mask by wildly waving his arms about, Jay Underwood is really annoying, the rest of the cast reach various levels of terrible, and while it's tough not to feel sorry for all these guys who thought this movie gonna receive a release, it's equally difficult to imagine any of them believing it was actually any better.",0.00017154216766357422,0.0002776980400085449,0,0,0,402,"Failed"
"This is actually great fun. I really enjoyed it, even though it wasn't that original at all, Robert De Niro and Eddie Murphy were great together!. All the characters are cool, and the story is pretty good, plus Robert De Niro and Eddie Murphy are simply amazing in this!. Rene Russo is excellent in her role, and there are plenty of laughs to be had throughout (especially when Deniro spoofs Clint Eastwood and Danny Glover's lines), plus the finale is just great. Yes it's just another run of the mil ""Buddy Buddy"" cop film, but it works due to the fantastic chemistry between De Niro and Murphy!, plus it had some great car chase scenes as well!. It's nothing that great really, however I found it to be great fun, and a perfect way to pass the time!,however the main villain was very weak and wasn't very good at all. This is far from being the best ""Buddy ""Buddy"" cop film, however it's still a very entertaining one, and I thought it was pretty well made and written as well!, plus the ending was quite funny!. This is actually great fun, I really enjoyed it, even though it wasn't that original at all, Robrt De Niro and Eddie Murphy were great together, I highly recommend this one!. The Direction is very good!. Tom Dey does a very good job here with great camera work, cool angles and keeping the film at a fast pace. The acting is a lot of fun!. Robert Deniro is amazing as always and is amazing here, he is hilarious, very likable, had fantastic chemistry with Eddie Murhpy did his usual awesome stuff, pulled some really funny faces, seemed to be enjoying himself,had some funny lines, and had a really cool character! (De Niro Rules!!!!!!!). Eddie Murphy is also amazing here, he is hilarious, like De Niro did his usual funny stuff, obviously loved being in front of the camera, and while he can do this stuff in his sleep he was still a lot of fun to watch! (Murphy Rules!!!!). Rene Russo is fantastic here!, she had a cool character, and while she didn't have much to do, she added a lot of screen presence, and made her character interesting always, she was just great! (Russo Rules!!!!). William Shatner is funny here surprisingly and didn't overdo it, and brought some good laughs into the film. The main villain is OK, but kind of weak and rather bland, still he did what he had to do adequately. Rest of the cast do fine. Overall I highly recommend this one!. ***1/2 out of 5","This is actually great fun. they really enjoyed it, even though it wasn't that much at all, Robert De Niro and Eddie Murphy were great here!. both the characters are cool, and the story is pretty entertaining, but Robert De Niro and Eddie Murphy are not amazing in this!. Rene Russo is excellent in her acting, and there are plenty of laughs to be had though (so when Deniro spoofs Clint Eastwood and Danny davidson lines), plus the finale is just great. today it's just another run of the mil ""Buddy dude"" cop movie, but it works due to the fantastic chemistry between des Niro and Murphy!, or it had some great car chase scenes as well!. It's pretty that great really, again I found it to be great fun, and a perfect way to pass the filming!,then the major villain was very weak and wasn't very great at all. This is also from being the best ""buddy ""buddy"" cop film, however it's still a very entertaining one, and it thought it was pretty well done and made as well!, plus the ending was quite funny!. that is actually great fun, I really enjoyed it, however after it wasn't that original at all, Robrt della Niro and Eddie Murphy were great together, I hardly recommend this one!. The Direction is very good!. Tom Dey does a very good job here with great camera work, cool angles and keeping the filming at a fast pace. The acting is a lot of fun!. Robert Deniro is amazing as always and is amazing here, he is hilarious, very charismatic, had fantastic chemistry with Eddie Murhpy did his bad awesome stuff, pulled some really funny faces, seemed to be enjoying himself,had some funny lines, and had a really cool character! (De Niro Rules!!!!!!!). Eddie Murphy is actually amazing here, he is funny, since De Niro did his great funny stuff, obviously loved being in front of the camera, and while he can do this stuff in his sleep he was still a lot of fun to win! (Murphy Rules!!!!). Rene Russo is fantastic here!, she had a cool character, and while she didn't have more to do, she added a lot of screen presence, and called her character interesting always, she was just great! (Russo Rules!!!!). scott Shatner is funny here surprisingly and didn't overdo it, and brought some good laughs into the film. The main villain is OK, but kind of weak and rather bland, still he did what he had to do adequately. Rest of the cast do fine. Overall I highly recommend this one!. ***1/2 out of 5",0.0006983280181884766,0.501785397529602,1,0,1,882,"Successful"
"Just saw this movie 2 days ago. A very interesting look at people and our world through the world of wine. I have no special interest in wine, and yet I found this very enlightening. The director gave me the impression that he has the ability to show people as they are. While he exposes a lot of things that are below the surface he manages not to take a stand and leave that for the viewer. He shows a lot of compassion to people (and dogs) and sympathy and let people tell their story and in the same time exposes what they don't want to tell.<br /><br />The movie shows us where our world is going to, what are the benefits and what is the heavy price we pay. It is a movie about the love of wine and the love of making it big, personal and global, character and formula.<br /><br />The real stars of the people for me are the older wine makers with their disillusioned look at the world and themselves.<br /><br />It takes some time to get use to the hectic camera moves and editing, but it's worth it.<br /><br />Highly recommended.","Just saw this movie 2 days ago. no very interesting look at people and our world through the world of wine. I have no special isation in wine, and yet I found this very enlightening. The director afforded me the impression that he has the abilities to show people as they are. While he exposes a lot of everything that are below the surface he manages not to land a stand and leave that for the viewers. He shows a ton of compassion to guests (and dogs) and sympathy and gets people say their story and in the same time exposes what they don't want to tell.<br /><br />some movie shows us where our world is taken to, what are the benefits and what is the heavy fare we pay. It is a movie about the beauty of wine and the love of making it famous, personal and global, character and formula.<br /><br />no actual stars of the people for me are the older wine makers with their better look at the world and themselves.<br /><c />It takes some awhile to get use to the hectic camera moves and editing, but it's worth it.<br /><br />people recommend.",0.0001424551010131836,0.0006516575813293457,1,1,1,366,"Failed"
"Sighthe stupid government once again attempted to create an inexhaustible and indestructible soldier, and of course the experiments went terribly wrong, burdening us with a half man-half mutant who pukes an awful lot and squeaks like a little girl whenever he's upset. Lance Henriksen stars as the honest scientist who immediately quit the experiment upon hearing it was a military project, but he returns (bringing the whole family with him) when he finds out his beloved guinea pig has gone on a killing spree. ""Mind Ripper"" certainly is a watchable horror movie, but it's very unoriginal and features pretty much every lame cliché you can think off (including the estranged father/rebellious teenage son sub plot...yawn). The characters are like wooden puppets, the dumbest things are being said and done and there's a completely pointless dream-sequence...coming from the monster!!! There's a handful of interesting gory scenes to enjoy and some of the isolated desert-locations are effectively eerie. Lance Henriksen is adequate as always, even though this is yet another inferior production he stars, and Giovanni Ribisi surely deserved a better motion picture to make his debut in. For some reason, this anonymous 90's thriller is also known as ""The Hills Have Eyes part 3"". Is it because it handles about members of the same family being terrorized in the desert? Is it because Wes Craven was once again involved, as a producer this time? Or maybe it's because the monster gets bald near the end like the freaky Michael Berryman in the 1977 original? Who knows...Who cares? Wes Craven probably financed this project because his son co-wrote the script and it's always moving to discover that your offspring is equally untalented as you are. Not recommended!","Sighthe stupid government once again attempted to create an inexhaustible and indestructible soldier, and of course the experiments went terribly wrong, burdening us with a half man-half mutant who pukes an awful lot and squeaks like a little girl whenever he's upset. Lance Henriksen starred as the honest scientist who immediately quit the experiment upon thinking it was a military project, but he returns (bringing the whole family with him) when he finds out his beloved guinea pig has gone on a dirty spree. ""Mind Ripper"" certainly is a watchable horror flick, but it's very unoriginal and features pretty much no lame cliché you can think off (including the estranged father/rebellious teenage son sub er...yawn). The characters are like wooden puppets, the dumbest thing are being said and supposed and there's a completely pointless dream-sequence...coming from the monster!!! There's a abundance of interesting gory scenes to enjoy and some of the isolated desert-locations are highly eerie. lance Henriksen is adequate as always, even though this is not another inferior production he stars, and Giovanni ferrara arguably deserved a better motion picture to make his debut in. though some reason, this anonymous 90's thriller is also ranked as ""The Hills Have Eyes part 3"". Is it because it handles about parts of the same family being terrorized in the desert? being it because Wes Craven was once again featured, as a producer this time? or maybe it's because the monster is bald like the end like the freaky Michael Berryman in the 1977 original? Who knows...Who cares? Wes craven probably bought this project because his son co-wrote the script and it's immensely moving to discover that your offspring is equally untalented as you are. totally recommended!",0.0001556873321533203,0.5057482123374939,0,1,0,697,"Successful"
"We saw La Spettatrice last night @ the Chicago International Film Festival & we were both immensely moved by it. This is a haunting tale of loneliness & missed connection in which the longing for intimacy conflicts with our fear of revealing too much about ourselves to another. The three leads (Barbora Bobulova as Valeria, Brigitte Catillon as Flavia, Andrea Renzi as Massimo) are all excellent and the dynamic between them is very surprising. <br /><br />After all the movies which devalue older women, it's wonderful to see Flavia (who is a law professor at a university in Rome) presented as beautiful & sensual as well as seductive & powerful. We're conditioned to believe that when a younger woman enters 'the mix,' the older woman will become jealous of the younger woman, the man will leave the older woman for the younger woman, etc, etc. In this film, however, emotional truth is considerably more complex. Highly recommended.","We saw alla Spettatrice last night @ the Chicago International movie Festival & we were both immediately moved by it. This is a haunting depiction of loneliness & missed connection in which the yearning for closeness conflicts with our fear of revealing too much about ourselves to another. The three performers (Barbora Bobulova as Valeria, Brigitte Catillon as Flavia, Andrea Renzi as Massimo) are all attractive and the dynamic between them is very surprising. <gi /><br />After all the movies which devalue old women, it's wonderful to see Flavia (who is a law fellow at a university in Rome) presented as beautiful & sensual as well as seductive & seductive. We're conditioned to believe that when a younger woman enters 'the age,' the older woman will become jealous of the unmarried woman, the man will leave the older women for the same woman, etc, etc. In this film, however, emotional truth is slightly more complex. was recommended.",0.00015270709991455078,0.0003097057342529297,1,1,1,354,"Failed"
"This is a fabulous film.<br /><br /> The plot is a good yarn, and is imaginatively told in a series of flashbacks and alternative points of view. What was deliberate, and what was coincidence? Who is in love with who?<br /><br /> You get the chance to put yourselves in the shoes of each of the characters in turn (sometimes literally), and this helps define each character to a satisfying depth.<br /><br /> With a bit of effort following the twists and turns, you can understand each of the characters; and key events in the film are reshot from the point of view of different people.<br /><br /> Take the opportunity if it comes again to your arthouse cinema; it looks good on the big screen.<br /><br /> More than keeping you guessing, the plot twists to such an extent that you just sit and watch what unfolds - I defy anyone to predict!<br /><br /> But more likely you will need more than one viewing - I saw this at the pictures on its original release three times, and it got better each time.<br /><br /> The acting was very good, with a standout performance by Romane Bohringer as Alice torn in three directions by the three other characters in the ensemble.<br /><br /> A classic. The second-best film of the 1990s.","that is a fabulous show.<ml /><ml /> The plot is a good yarn, and is imaginatively told in a handful of flashbacks and alternative points of view. it was deliberate, and what was coincidence? Who is in love with who?<br /><br /> You need the chance to involve yourselves in the shoes of each of the characters in turns (fairly literally), and this helps define each characters to a satisfying depth.<br /><ct /> With a bunch of effort following the twists and turns, you can decide each of the characters; and key events in the movie are decided from the point of view of different actresses.<br /><br /> Take the opportunity if it adds again to your arthouse cinema; it looks good on the giant screen.<br /><br /> More than keeping you guessing, the plot twists to such an point that you just sit and watch what unfolds - you defy anyone to predict!<br /><br /> But more likely you will need more than two viewing - I saw this at the pictures on its original set three times, and it got better each time.<br /><br /> some acting was very good, with a standout acting by Romane Bohringer as Alice torn in three directions by the three other characters in the ensemble.<br /><br /> A classic. The big film of the 1990s.",0.00014066696166992188,0.00039273500442504883,1,1,1,536,"Failed"
"I didn't even watch this whole movie. Now, I like 50's sci-fi movies even when they are wildly inaccurate but this one just annoyed me. For one thing, one member of the crew on the spaceship talks and acts like he might have made it into the tenth grade. He sounds like he ought to be on a bowling league, not a space ship. Out the window of the spaceship the crew is marveling at Earth and this boob says 'Can you see Brooklyn?' and another guy says 'Sure'. And the boob says 'Gee, I wonder who's pitching?' Pardon me a moment, I think my sides are splitting.<br /><br />When they first get up into orbit the boob says 'The moon is just for looking at! Take me back down!' Watching the crew making stretched mouths and screaming from the G-forces of acceleration during takeoff is also not one of the better moments of the film. (Perhaps the film's best moment can be identified by a big ""THE END"" on the screen.)<br /><br />We also find out that they can't open the hatch because 'the boob' greased it before they took off. Sure, a space vehicle is going to be 'greased' by a member of the crew, who we later learn has never even had a space suit on before and doesn't know anything about zero gravity. As Baby Huey the overgrown fat cartoon duck once said, ""That sounds logical!"" The no-gravity-in-space effects are so bad it's painful to watch. (Everyone knows, in the absence of gravity, everything tends to go UP.)<br /><br />How this movie gets 6.3 stars out of 10, when other vastly superior films don't rate any higher, is a mystery to me. I really do like old sci-fi movies but this one is not realistic, and the lame attempts at character humor by throwing in that boob from a gas station grease pit does not work at all - it just ruins the movie. I think in retrospect it's not the whole movie I hate so much as the fact that 'the boob' is so obviously not someone who would be on a space ship - not even to 'grease the hatch.' OMG. I wonder if he checked the fan belts too. Maybe if they'd left 'the boob' off the trip it might not have been QUITE so excruciating. Even so, it's only average. What everyone else is raving about, I don't know.<br /><br />You want to watch a neat 1950's space movie? 'Rocketship X-M' beats it all to heck. Maybe not so much 'realism' but a more serious story and less goofy characters.","you didn't even watch this whole movie. seriously, I like 50's sci-fi stuff even when they are wildly inaccurate but this one just annoyed me. from one shit, one member of the crew on the spaceship does and acts like he might have made it into the tenth grade. He sounds because he got to be on a bowling league, not a space trip. up the window of the spaceship the crew is marveling at space and this boob says 'Can you see Brooklyn?' and another guy words 'Sure'. And the boob says 'Gee, I wondered who's pitching?' Pardon me a sec, they think my sides are splitting.<br /><br />When they first get up into space the boob says 'The moon is just for looking at! putting me right down!' Watching the crew making stretched mouths and noise from the G-forces of acceleration during takeoff is also not one of the worse moments of the film. (Perhaps the film's best moment can be denoted by a big ""THE END"" on the screen.)<br /><br />he also found out that they can't open the hatch because 'the boob' had it before they took off. Sure, a space vehicle is got to be 'greased' by a member of the crew, who we later feel has never even had a space suit on before and doesn't know anything about zero gravity. after talking Huey the overgrown fat cartoon duck once complaining, ""That sounds logical!"" those no-gravity-in-space effects are so bad it's painful to watch. (Everyone is, in the absence of gravity, everything tends to look UP.)<br /><br />now this movie gets 6.3 star out of 10, when other totally superior movies don't rate any higher, is a mystery to me. my totally do like old sci-fi movies but this one is not real, and the lame attempts at character humor by everyone in that boob from a gas station grease pit does not works at all - it just ruined the movie. I think in mind it's not the whole movie I hate so much as the whole that 'the boob' is so usually not someone who would be on a spaceship ship - not even to 'grease the hatch.' sorry. I wondered if he checked the fan belts too. even if they'd threw 'the boob' off the trip it might not have been QUITE so excruciating. Even so, it's only average. What everyone else is raving about, I don't know.<br /><br />You want to watch a neat 1950's space movie? 'Rocketship X-M' beats it all to heck. Maybe not so much 'realism' but a more serious story and less goofy characters.",0.00017911195755004883,0.00044983625411987305,0,0,0,1054,"Failed"
"May be I don't get it right. I mean the movie. It does not make me happy or whatever has to do . Maybe because of my mood. Anyhow this one is a simple family movie with kids for actors. Just admit that - all movies of that kind cannot pass the barrier of 4 out of 10 never mind who is playing in the movie(example Antonio Banderas was playing in that kind of movies... two or three of them cant remember the exact count). I got bored. I almost fall asleep just because the topic is so cliché and the actor play was so predictable. But I am sure that my kid will love this movie when he grows up... Hey Im not a monster I found some hilarious or good moments in the movie. The owls in the movie were sooooo cute. The trick with the painted police car windows and the hits that the kid received in the head by a golf ball...","May be we don't get it right. I mean the movie. It does not make me happy or whatever has to do . Maybe because of my mood. Anyhow this one is a simple family movie with kids for actors. must admit that - all movies of that kind cannot pass the barrier of 4 out of 10 never mind who is playing in the movie(example Antonio Banderas was playing in that kind of movies... two or three of them cant remember the exact count). I got bored. they almost fall asleep just because the topic is so cliché and the actor play was so predictable. But I am sure that my kid will love this movie when he grows up... Hey Im not a monster I found some hilarious or good moments in the movie. The owls in the movie were sooooo cute. The trick with the painted police car windows and the hits that the kid received in the head by a golf ball...",0.003893435001373291,0.5000910758972168,0,1,0,115,"Successful"
"I honestly expected more from this movie. That may have been the problem. There was not one time when the camera was still - ever. On close ups, the camera shakes, the subjects move, and I get a headache. The cuts are so often and so fast, that the viewer often finds himself/herself wondering what just happened. (LOOK OUT, SPOILER ALERT) And at the end of the movie, when you expect to have a happy ending after being put through so much useless thought to comprehend what is going on, they end up losing. To me, this was a basically terrible movie, wrecked by a camera man with ADHD, and lack of a meaningful meaningful plot.","I honestly feel more from this movie. That may have been the problem. every was not one day when the camera was still - ever. On close ups, the cameras shakes, the subjects move, and I do a headache. those cuts are so often and so fast, that the viewer sometimes finds himself/herself wonder what just happened. (LOOK OUT, SPOILER ALERT) but at the end of the movie, when you struggle to have a happy ending after being put through so many useless trying to comprehend what is goin on, they wind up losing. To me, this was a rather terrible movie, destroyed by a camera man with ADHD, and lack of a meaningful meaningful life.",0.00018805265426635742,0.04164332151412964,0,0,0,282,"Failed"
"It's taken years for cult icon Bruce Campbell to get this project off the ground - but he finally has, it's here - and what a great piece of schlock entertainment it is! Looking at the plot; it sounds like two things. A great base for a very silly B-movie, and a shameless excuse for Bruce Campbell to what he does best - Evil Dead II style slapstick humour, and this film delivers on both counts. The Man With the Screaming Brain is comic book nonsense all the way through - but there's some really great scenes, and it's almost impossible to be bored with this movie. Bruce Campbell wrote, directs, produces and stars in this film - and while it's not quite Citizen Kane, it has to be said that this is an achievement for the man most famous for battling off his own hand in a woodland cabin. The plot follows American businessman William Cole on a business trip to Bulgaria with his girlfriend. The trip goes awry, however, when he, his girlfriend and his taxi driver end up dead; thanks to the same woman. Mad scientist Stacy Keach is on hand to merge Cole and the taxi driver's brains into one; and we've got a cult flick on our hands.<br /><br />The first half hour or so is entertaining and features a few laughs; but once the main plot point has been executed; the movie really picks up. Bruce makes best use of the scenario in all kinds of silly situations, from changing his clothes in a waste bin, to deciding (with the taxi driver in his brain) what to eat in a restaurant. The humour is mostly of the slapstick variety, and anyone who enjoyed Evil Dead II (which should be anyone who's seen it), will no doubt enjoy this too. It does feel like Campbell is playing to his strengths a little bit too much with this whole project, but if you tuned in and DIDN'T see Bruce doing what he does best, disappointment would ensue. Besides that, no disrespect to the man; but he's never been the actor with the greatest range. Despite being lots of fun; the movie isn't great, as it gets a little bit too silly at times; and there's a whole sub-plot with a robot that I didn't like; but overall, The Man With the Screaming Brain is a film that we, sadly, don't see too much of nowadays. The film is an all-out, no holds barred, B-movie; and it deserves respect for that if nothing else.","It's taken years for cult icon Bruce Campbell to get this project off the ground - but he finally has, it's here - and what a ridiculous piece of schlock entertainment it is! Looking at the plot; it sounds like two things. A great base for a very silly B-movie, and a shameless excuse for Bruce Campbell to what he does best - Evil Dead II style slapstick humour, and this film delivers on both counts. The Man With the Screaming Brain is comic book nonsense all the way through - but there's some really great scenes, and it's almost impossible to be bored with this movie. Bruce Campbell wrote, directs, produces and stars in this film - and while it's not quite Citizen Kane, it has to be said that this is an achievement for the man most famous for battling off his own hand in a woodland cabin. The plot follows American businessman William Cole on a business trip to Bulgaria with his girlfriend. The trip goes awry, however, when he, his girlfriend and his taxi driver end up dead; thanks to the same woman. Mad scientist Stacy Keach is on hand to merge Cole and the taxi driver's brains into one; and we've got a cult flick on our hands.<br /><br />The first half hour or so is entertaining and features a few laughs; but once the main plot point has been executed; the movie really lets up. Bruce makes best use of the scenario in all kinds of silly situations, from changing his clothes in a waste bin, to deciding (with the taxi driver in his brain) what to eat in a restaurant. The humour is mostly of the slapstick variety, and anyone who enjoyed Evil Dead II (which should be anyone who's seen it), will no doubt enjoy this too. It does feel like Campbell is playing to his strengths a little bit too much with this whole project, but if you tuned in and DIDN'T see Bruce doing what he does best, disappointment would ensue. Besides that, no disrespect to the man; but he's never been the actor with the greatest range. Despite being lots of fun; the movie isn't great, as it gets a little bit too silly at times; and there's a whole sub-plot with a robot that I didn't like; but overall, The Man With the Screaming Brain is a film that we, sadly, don't see too much of nowadays. The film is an all-out, no holds barred, B-movie; and it deserves respect for that if nothing else.",0.0005649924278259277,0.9974836707115173,1,0,1,300,"Successful"
"The Monkees, surprisingly, are a big favorite of mine. Yes, they might have been the original manufactured rock band; a gimmick that certainly has reached overkill in the 21st century. However, their music holds up as some of the best the 1960's had to offer. Last Train To Clarksville, Daydream Believer, I'm A Believer, (I'm Not) Your Stepping Stone, Valleri and Pleasant Valley Sunday are great songs, written by good songwriters such as Boyce/Hart, Neil Diamond, Goffen/King and John Stewart. While they weren't great musicians or songwriters, they had a likable screen presence and plenty of appeal and some of their own stuff was actually decent. Their T.V. show is dated stuff in 2007 but I still watch the show on occasion as a time capsule to life in 1966-1968; that magical and dangerous time in U.S. history.<br /><br />However, as we all know, as a portent of things to come for the likes of Kelly Clarkson, The Monkees didn't want to be considered manufactured and just puppets for their recording company. Despite their average talents, they wanted to write their own songs, produce their own albums and call the shots when it came to tours. Sadly, this turned out to be a disaster; especially when Peter Tork's choice of Jimi Hendrix as an opening act was nixed due to his stealing of the show and heavy sexual suggestions in his music compared to The Monkees G-Rated content.<br /><br />However, the final nail in the coffin for the Monkees (until 1986) was the infamous motion picture Head. Head was written by Bob Rafelson and Jack Nicholson while they were allegedly high on the Mary-Jane. The film received poor reviews and only made $16,000 in the box office. Today, the film is a cult classic, ahead of its time and delivers a message of what was on the minds of the youth in 1968, the Summer Of Anger.<br /><br />Head really has no plot. Basically, one to four of The Monkees lurch from scene to scene without any rhyme or reason. They go from eating in a diner, to seeing Davy Jones getting bashed by Sonny Liston, to a Western, to being sucked into a vacuum, to performing at a concert and so forth. The film basically offers up oblique opinions of what was wrong with American society. The Monkees bash commercialism, the war in Vietnam, American policy, censorship, the Establishment and greed. You have to read between the lines to see what the targets of derision were.<br /><br />The Monkees spend a lot of time boxed up at certain junctions of the film, symbolizing how they felt their record company saw them; as nothing but toys for them to play with when it was time to record another hit album. A scene where they are outnumbered 16-4 in the Western scene could be a symbol of them against the session musicians, songwriters, record producers and whatnot who controlled their careers and the cannon they fire at them is their way of saying ""Begone!"".<br /><br />The film is truly a psychedelic trip to behold. The flashy tie-dye colors, the hypnotic concert and belly dancing scenes and the druggy imagery is everywhere. The acting is actually very good but that's being biased as I like The Monkees T.V. show. A small soundtrack features ""The Porpoise Song"" and three songs written by The Monkees themselves.<br /><br />The film actually has some hilarious scenes on occasion; although maybe they weren't supposed to be. Mickey Dolenz beating up a Coke Machine that didn't give him a soda or his violent punch-ups in the boxing scene (I mean, he was a wiry guy who probably weighed no more than 135) had me laughing it up.<br /><br />All in all, this movie is an absolute must-see for any Monkees fan. I think a lot of people will feel this movie is indeed ""over their Head"" but for those obsessed with the 60's and society at the time will find it a great time capsule.","The Monkees, surprisingly, are a big favorite of mine. Yes, they might have been the original manufactured rock band; a gimmick that certainly has reached overkill in the 21st century. However, their music is up as some of the best the 1960's had to offer. Last Train To Clarksville, Daydream Believer, I'm A Believer, (I'm Not) Your Stepping Stone, Valleri and Pleasant Valley Sunday are great songs, written by good songwriters such as Boyce/Hart, Neil Diamond, Goffen/King and John Stewart. While they weren't great musicians or songwriters, they had a likable screen presence and plenty of appeal and some of their own stuff was actually decent. Their T.V. show is dated stuff in 2007 but I still watch the show on occasion as a time capsule to life in 1966-1968; that magical and dangerous time in U.S. history.<br /><br />However, as we all know, as a portent of things to come for the likes of Kelly Clarkson, The Monkees didn't want to be considered manufactured and just puppets for their recording company. Despite their average talents, they wanted to write their own songs, produce their own albums and call the shots when it came to tours. Sadly, this turned out to be a disaster; especially when Peter Tork's choice of Jimi Hendrix as an opening act was nixed due to his stealing of the show and heavy sexual suggestions in his music compared to The Monkees G-Rated content.<br /><br />However, the final nail in the coffin for the Monkees (until 1986) was the infamous motion picture Head. Head was written by Bob Rafelson and Jack Nicholson while they were allegedly high on the Mary-Jane. The film received poor reviews and only made $16,000 in the box office. Today, the film is a cult classic, ahead of its time and delivers a message of what was on the minds of the youth in 1968, the Summer Of Anger.<br /><br />Head really has no plot. Basically, one to four of that Monkees lurch from scene to scene beyond any rhyme or reason. They go from eating in a diner, to seeing Davy Jones getting bashed by Sonny Liston, to a Western, to being sucked into a vacuum, to performing at a concert and so forth. The film basically offers up oblique opinions of what was wrong with American society. The Monkees bash commercialism, the war in Vietnam, American policy, censorship, the Establishment and greed. You have to read between the lines to see what the targets of derision were.<br /><br />The Monkees spend a lot of time boxed up at certain junctions of the film, symbolizing how they felt their record company saw them; as nothing but toys for them to play with when it was time to record another hit album. A scene where they are outnumbered 16-4 in the Western scene could be a symbol of them against the session musicians, songwriters, record producers and whatnot who controlled their careers and the cannon they fire at them is their way of saying ""Begone!"".<br /><br />The film is truly a psychedelic trip to behold. The flashy tie-dye colors, the hypnotic concert and belly dancing scenes and the druggy imagery is everywhere. The acting is actually very good but that's being biased as I like The Monkees T.V. show. A small soundtrack features ""The Porpoise Song"" and three songs written by The Monkees themselves.<br /><br />The film actually has some hilarious scenes on occasion; although maybe they weren't supposed to be. Mickey Dolenz beating up a Coke Machine that didn't give him a soda or his violent punch-ups in the boxing scene (I mean, he was a wiry guy who probably weighed no more than 135) had me laughing it up.<br /><br />All in all, this movie is an absolute must-see for any Monkees fan. I think a lot of people will feel this movie is indeed ""over their Head"" but for those obsessed with the 60's and society at the time will find it a great time capsule.",0.017299234867095947,0.749102771282196,1,0,1,429,"Successful"
